sp,Arctictis_binturong,Arctonyx_collaris,Atherurus_africanus,Atherurus_macrourus,Atilax_paludinosus,Bdeogale_crassicauda,Callosciurus_erythraeus,Canis_adustus,Capricornis_milneedwardsii,Capricornis_sumatraensis,Caracal_aurata,Cephalophus_harveyi,Cephalophus_nigrifrons,Cephalophus_silvicultor,Cephalophus_spadix,Cephalophus_weynsi,Cercocebus_sanjei,Cercopithecus_lhoesti,Cercopithecus_mitis,Civettictis_civetta,Conepatus_semistriatus,Cricetomys_emini,Cricetomys_gambianus,Crocuta_crocuta,Cryptoprocta_ferox,Cuniculus_paca,Cuon_alpinus,Dasyprocta_fuliginosa,Dasyprocta_punctata,Dasypus_kappleri,Dasypus_novemcinctus,Didelphis_marsupialis,Echinosorex_gymnura,Eira_barbara,Eulemur_rufifrons,Eupleres_goudotii,Fossa_fossana,Galidia_elegans,Galidictis_fasciata,Genetta_servalina,Gorilla_beringei,Helarctos_malayanus,Hemicentetes_nigriceps,Hemicentetes_semispinosus,Hemigalus_derbyanus,Herpestes_brachyurus,Herpestes_urva,Hystrix_africaeaustralis,Hystrix_brachyura,Lariscus_insignis,Leopardus_pardalis,Leopardus_wiedii,Leopoldamys_sabanus,Leptailurus_serval,Loxodonta_africana,Macaca_arctoides,Macaca_assamensis,Macaca_fascicularis,Macaca_leonina,Macaca_nemestrina,Manis_javanica,Martes_flavigula,Mazama_americana,Mazama_temama,Mellivora_capensis,Melogale_personata,Metachirus_nudicaudatus,Mungos_mungo,Muntiacus_muntjak,Myrmecophaga_tridactyla,Nandinia_binotata,Nasua_narica,Nasua_nasua,Neofelis_nebulosa,Nesomys_rufus,Odocoileus_virginianus,Paguma_larvata,Pan_troglodytes,Panthera_onca,Panthera_pardus,Papio_anubis,Papio_cynocephalus,Paradoxurus_hermaphroditus,Paraxerus_vexillarius,Pardofelis_marmorata,Pardofelis_temminckii,Pecari_tajacu,Petrodromus_tetradactylus,Phataginus_tricuspis,Philander_opossum,Potamochoerus_larvatus,Presbytis_siamensis,Prionailurus_bengalensis,Prionailurus_planiceps,Prionodon_linsang,Procyon_cancrivorus,Procyon_lotor,Proechimys_semispinosus,Puma_concolor,Puma_yagouaroundi,Rattus_rattus,Rhinosciurus_laticaudatus,Rhizomys_sumatrensis,Rhynchocyon_cirnei,Rhynchocyon_udzungwensis,Rusa_unicolor,Sciurus_granatensis,Sciurus_spadiceus,Setifer_setosus,Sundasciurus_hippurus,Sus_scrofa,Syncerus_caffer,Tamandua_mexicana,Tamandua_tetradactyla,Tapirus_bairdii,Tapirus_indicus,Tapirus_terrestris,Tenrec_ecaudatus,Thryonomys_gregorianus,Thryonomys_swinderianus,Tragelaphus_scriptus,Tragelaphus_spekii,Tragulus_kanchil,Tremarctos_ornatus,Tupaia_glis,Viverra_zibetha
Prionodon_linsang,1.04E-03,4.79E-04,3.33E-01,3.33E-01,3.34E-01,7.19E-05,5.00E-01,8.08E-04,5.20E-01,5.18E-01,3.35E-01,6.68E-01,6.68E-01,6.73E-01,3.38E-01,5.00E-01,5.01E-01,6.67E-01,6.67E-01,3.34E-01,4.23E-05,3.33E-01,5.00E-01,5.27E-03,3.34E-01,3.34E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,3.33E-01,6.67E-01,6.67E-01,6.67E-01,3.33E-01,4.08E-05,3.33E-01,3.33E-01,3.00E-05,5.16E-01,3.37E-01,3.42E-01,3.33E-01,1.10E-04,1.10E-04,9.84E-05,3.34E-01,3.34E-01,5.00E-01,3.34E-01,3.34E-01,5.00E-01,3.34E-01,1.00E+00,6.67E-01,6.68E-01,6.67E-01,5.01E-01,6.67E-01,5.01E-01,6.67E-01,6.69E-01,5.00E-01,3.34E-01,6.67E-01,3.33E-01,6.67E-01,5.02E-01,6.68E-01,3.33E-01,6.67E-01,6.67E-01,3.35E-01,6.67E-01,6.71E-01,3.34E-01,6.70E-01,3.42E-01,3.38E-01,6.68E-01,6.68E-01,3.34E-01,5.00E-01,1.49E-04,1.50E-03,6.68E-01,6.67E-01,5.00E-01,3.33E-01,3.37E-01,6.67E-01,2.20E-04,3.34E-01,0.00E+00,5.29E-04,6.67E-01,3.33E-01,3.38E-01,3.34E-01,5.00E-01,5.00E-01,5.00E-01,6.67E-01,5.00E-01,6.85E-01,6.67E-01,6.67E-01,3.33E-01,5.00E-01,6.77E-01,7.16E-01,6.67E-01,6.67E-01,6.86E-01,3.58E-01,6.84E-01,6.67E-01,3.34E-01,3.34E-01,6.70E-01,6.73E-01,5.00E-01,6.78E-01,6.67E-01,3.34E-01
Procyon_cancrivorus,5.12E-04,5.03E-05,3.34E-01,3.34E-01,3.34E-01,4.57E-04,5.01E-01,2.79E-04,5.19E-01,5.17E-01,3.34E-01,6.67E-01,6.67E-01,6.72E-01,3.37E-01,5.01E-01,5.00E-01,6.67E-01,6.67E-01,3.34E-01,4.86E-04,3.34E-01,5.01E-01,4.74E-03,3.34E-01,3.33E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,3.34E-01,5.70E-04,3.34E-01,3.34E-01,4.99E-04,5.15E-01,3.37E-01,3.41E-01,3.34E-01,4.19E-04,4.19E-04,4.30E-04,3.33E-01,3.33E-01,5.01E-01,3.34E-01,3.34E-01,5.01E-01,3.34E-01,9.99E-01,6.67E-01,6.67E-01,6.67E-01,5.00E-01,6.67E-01,5.00E-01,6.67E-01,6.68E-01,5.01E-01,3.34E-01,6.67E-01,3.34E-01,6.67E-01,5.01E-01,6.68E-01,3.34E-01,6.67E-01,6.67E-01,3.34E-01,6.67E-01,6.71E-01,3.34E-01,6.70E-01,3.41E-01,3.37E-01,6.68E-01,6.68E-01,3.34E-01,5.01E-01,3.80E-04,7.04E-04,6.68E-01,6.67E-01,5.01E-01,3.34E-01,3.37E-01,6.67E-01,3.09E-04,3.34E-01,5.29E-04,0.00E+00,6.67E-01,3.34E-01,3.37E-01,3.33E-01,5.01E-01,5.01E-01,5.01E-01,6.67E-01,5.01E-01,6.84E-01,6.67E-01,6.67E-01,3.34E-01,5.01E-01,6.76E-01,7.15E-01,6.67E-01,6.67E-01,6.85E-01,3.58E-01,6.84E-01,6.67E-01,3.34E-01,3.34E-01,6.70E-01,6.73E-01,5.01E-01,6.78E-01,6.67E-01,3.34E-01
Procyon_lotor,6.67E-01,6.67E-01,3.34E-01,3.34E-01,3.34E-01,6.67E-01,5.01E-01,6.67E-01,5.20E-01,5.17E-01,3.34E-01,6.67E-01,3.34E-01,3.39E-01,3.38E-01,5.00E-01,3.14E-04,3.33E-01,3.33E-01,3.34E-01,6.67E-01,3.34E-01,5.38E-04,6.72E-01,3.34E-01,6.67E-01,3.34E-01,6.67E-01,6.67E-01,3.34E-01,3.33E-01,3.34E-01,3.34E-01,1.37E-04,3.34E-01,3.34E-01,6.67E-01,3.34E-01,3.34E-01,6.67E-01,5.15E-01,3.37E-01,3.41E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,3.34E-01,3.34E-01,6.76E-04,3.34E-01,3.34E-01,5.01E-01,3.34E-01,1.00E+00,3.33E-01,3.34E-01,3.33E-01,7.21E-05,3.33E-01,5.00E-01,3.34E-01,3.35E-01,5.00E-01,3.34E-01,3.34E-01,3.34E-01,6.67E-01,5.01E-01,3.35E-01,3.34E-01,1.26E-04,3.33E-01,3.35E-01,3.34E-01,3.38E-01,6.67E-01,3.37E-01,3.41E-01,3.38E-01,3.35E-01,3.34E-01,3.34E-01,5.01E-01,6.67E-01,5.01E-01,1.33E-03,3.34E-01,5.00E-01,3.34E-01,3.37E-01,6.67E-01,6.67E-01,3.34E-01,6.67E-01,6.67E-01,0.00E+00,3.34E-01,3.37E-01,3.34E-01,6.66E-04,5.01E-01,5.01E-01,6.67E-01,5.01E-01,3.51E-01,6.67E-01,6.67E-01,6.67E-01,5.01E-01,9.46E-03,3.82E-01,3.33E-01,3.33E-01,3.52E-01,6.91E-01,3.50E-01,3.94E-04,6.67E-01,6.67E-01,3.37E-01,3.39E-01,5.00E-01,1.14E-02,3.34E-01,3.34E-01
Proechimys_semispinosus,3.34E-01,3.34E-01,1.33E-04,1.39E-04,6.67E-01,3.33E-01,5.00E-01,3.34E-01,5.20E-01,5.18E-01,6.68E-01,6.68E-01,6.68E-01,6.73E-01,4.71E-03,5.00E-01,9.69E-04,3.34E-01,3.34E-01,9.85E-04,3.33E-01,7.94E-05,1.17E-04,3.39E-01,6.67E-01,3.34E-01,6.68E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.18E-05,6.67E-01,3.34E-01,6.67E-01,6.67E-01,3.33E-01,6.67E-01,6.67E-01,3.33E-01,5.16E-01,3.95E-03,6.75E-01,6.67E-01,3.33E-01,3.33E-01,3.33E-01,6.46E-04,6.46E-04,2.04E-05,6.68E-01,6.67E-01,5.00E-01,6.68E-01,1.00E+00,3.34E-01,3.34E-01,3.34E-01,7.27E-04,3.34E-01,5.01E-01,3.33E-01,6.69E-01,5.00E-01,6.67E-01,6.67E-01,1.18E-06,6.67E-01,5.02E-01,6.69E-01,1.39E-04,3.34E-01,3.34E-01,6.68E-01,6.67E-01,6.71E-01,3.34E-01,3.37E-01,6.75E-01,6.71E-01,3.35E-01,3.35E-01,2.40E-04,5.00E-01,3.34E-01,5.02E-01,3.35E-01,6.67E-01,5.00E-01,5.08E-06,4.10E-03,6.67E-01,3.34E-01,2.68E-04,3.33E-01,3.34E-01,3.34E-01,0.00E+00,6.71E-01,6.67E-01,1.03E-05,5.00E-01,5.00E-01,6.67E-01,5.00E-01,6.85E-01,6.67E-01,6.67E-01,3.33E-01,5.00E-01,3.43E-01,7.16E-01,6.67E-01,6.67E-01,6.86E-01,3.58E-01,6.84E-01,3.33E-01,3.34E-01,3.34E-01,6.70E-01,6.73E-01,5.00E-01,3.45E-01,3.33E-01,7.31E-04
Puma_concolor,3.37E-01,3.37E-01,6.71E-01,6.71E-01,4.09E-03,3.38E-01,5.07E-01,3.37E-01,5.14E-01,5.11E-01,3.01E-03,6.70E-01,3.37E-01,3.35E-01,6.67E-01,5.06E-01,5.06E-01,6.71E-01,6.71E-01,6.70E-01,3.38E-01,6.71E-01,5.06E-01,3.34E-01,3.56E-03,6.70E-01,3.29E-03,6.71E-01,6.71E-01,3.37E-01,3.37E-01,6.71E-01,3.38E-01,3.37E-01,3.38E-01,4.24E-03,3.38E-01,4.30E-03,4.32E-03,3.38E-01,5.09E-01,6.67E-01,4.09E-03,4.35E-03,3.38E-01,3.38E-01,3.38E-01,6.70E-01,6.70E-01,5.07E-01,3.36E-03,4.09E-03,5.06E-01,3.35E-03,9.96E-01,6.71E-01,6.70E-01,6.71E-01,5.06E-01,6.70E-01,5.06E-01,6.71E-01,3.36E-01,5.06E-01,3.60E-03,3.38E-01,6.71E-01,6.71E-01,5.05E-01,3.36E-01,6.71E-01,3.37E-01,6.71E-01,2.69E-03,3.38E-01,3.34E-01,6.71E-01,6.67E-01,4.09E-03,3.40E-04,6.69E-01,6.69E-01,6.71E-01,5.06E-01,3.37E-01,4.96E-03,3.36E-01,3.38E-01,5.06E-01,6.71E-01,6.67E-01,6.70E-01,3.37E-01,6.71E-01,3.38E-01,3.37E-01,3.37E-01,6.71E-01,0.00E+00,3.65E-03,5.07E-01,5.07E-01,5.07E-01,6.71E-01,5.06E-01,3.47E-01,6.71E-01,6.71E-01,6.71E-01,5.06E-01,3.39E-01,3.78E-01,3.37E-01,3.37E-01,3.48E-01,6.87E-01,3.47E-01,3.38E-01,6.71E-01,6.71E-01,3.34E-01,3.36E-01,5.06E-01,3.41E-01,6.71E-01,6.70E-01
Puma_yagouaroundi,3.34E-01,3.34E-01,6.67E-01,6.67E-01,4.31E-04,3.34E-01,5.01E-01,3.33E-01,5.19E-01,5.17E-01,6.43E-04,6.67E-01,3.34E-01,3.39E-01,6.71E-01,5.01E-01,5.00E-01,6.67E-01,6.67E-01,6.67E-01,3.34E-01,6.67E-01,5.01E-01,3.38E-01,9.31E-05,6.67E-01,3.69E-04,6.67E-01,6.67E-01,3.33E-01,3.34E-01,6.67E-01,3.34E-01,3.34E-01,3.34E-01,5.84E-04,3.34E-01,6.43E-04,6.64E-04,3.34E-01,5.15E-01,6.70E-01,7.75E-03,6.99E-04,3.34E-01,3.34E-01,3.34E-01,6.67E-01,6.67E-01,5.01E-01,2.96E-04,4.36E-04,5.01E-01,3.05E-04,9.99E-01,6.67E-01,6.67E-01,6.67E-01,5.00E-01,6.67E-01,5.00E-01,6.67E-01,3.35E-01,5.01E-01,5.08E-05,3.34E-01,6.67E-01,6.67E-01,5.01E-01,3.35E-01,6.67E-01,3.34E-01,6.67E-01,9.69E-04,3.34E-01,3.37E-01,6.67E-01,6.70E-01,7.75E-03,3.99E-03,6.68E-01,6.68E-01,6.67E-01,5.01E-01,3.34E-01,5.20E-04,3.34E-01,3.34E-01,5.01E-01,6.67E-01,6.70E-01,6.67E-01,3.34E-01,6.67E-01,3.34E-01,3.33E-01,3.34E-01,6.67E-01,3.65E-03,0.00E+00,5.01E-01,5.01E-01,5.01E-01,6.67E-01,5.01E-01,3.51E-01,6.67E-01,6.67E-01,6.67E-01,5.01E-01,3.43E-01,3.82E-01,3.34E-01,3.34E-01,3.52E-01,6.91E-01,3.50E-01,3.34E-01,6.67E-01,6.67E-01,3.36E-01,3.39E-01,5.01E-01,3.44E-01,6.67E-01,6.67E-01
Rattus_rattus,5.02E-01,5.01E-01,2.10E-04,2.18E-04,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.20E-01,5.18E-01,5.02E-01,5.02E-01,5.02E-01,5.09E-01,7.07E-03,5.00E-01,9.80E-04,6.47E-04,5.99E-04,1.49E-03,5.00E-01,1.29E-04,1.28E-04,5.08E-01,5.01E-01,5.01E-01,5.02E-01,5.00E-01,5.00E-01,5.01E-01,5.00E-01,1.03E-04,5.00E-01,4.61E-04,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.16E-01,5.93E-03,5.13E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,9.80E-04,9.80E-04,1.02E-05,5.01E-01,5.00E-01,5.00E-01,5.01E-01,1.00E+00,5.99E-04,1.49E-03,5.67E-04,7.38E-04,7.89E-04,5.01E-01,1.15E-04,5.03E-01,5.00E-01,5.01E-01,5.00E-01,1.21E-05,5.00E-01,5.02E-01,5.03E-01,2.18E-04,4.76E-04,4.46E-04,5.02E-01,5.00E-01,5.07E-01,5.01E-01,5.68E-03,5.13E-01,5.07E-01,2.66E-03,2.30E-03,3.71E-04,5.00E-01,5.00E-01,5.02E-01,2.66E-03,5.00E-01,5.00E-01,1.79E-05,6.16E-03,5.01E-01,5.00E-01,4.13E-04,5.00E-01,5.01E-01,6.66E-04,1.03E-05,5.07E-01,5.01E-01,0.00E+00,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.27E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,1.48E-02,5.74E-01,5.00E-01,5.01E-01,5.29E-01,5.38E-01,5.26E-01,7.46E-05,5.00E-01,5.00E-01,5.05E-01,5.10E-01,5.00E-01,1.77E-02,1.54E-05,1.11E-03
Rhinosciurus_laticaudatus,5.02E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,7.49E-06,5.01E-01,2.03E-02,1.77E-02,5.02E-01,1.81E-03,1.74E-03,9.17E-03,5.07E-01,2.26E-04,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,5.08E-01,5.01E-01,9.87E-04,5.02E-01,4.16E-04,3.11E-04,1.18E-03,5.05E-04,5.00E-01,5.00E-01,5.00E-01,1.00E-05,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,1.57E-02,5.06E-01,5.13E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.01E-01,5.00E-01,5.01E-01,5.00E-01,5.00E-01,5.01E-01,5.00E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.00E-01,2.87E-03,2.38E-04,5.01E-01,5.00E-01,5.00E-01,5.00E-01,1.75E-03,5.03E-01,5.00E-01,5.00E-01,5.00E-01,5.02E-01,7.36E-06,7.02E-03,5.01E-01,5.06E-01,5.13E-01,5.07E-01,5.03E-01,5.02E-01,5.00E-01,5.76E-05,5.00E-01,5.02E-01,5.03E-01,5.00E-01,5.00E-01,5.00E-01,5.06E-01,8.10E-04,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.01E-01,5.00E-01,5.07E-01,5.01E-01,5.00E-01,0.00E+00,3.68E-06,5.00E-01,5.00E-01,2.68E-02,3.68E-06,2.31E-05,5.00E-01,3.54E-05,5.15E-01,7.36E-02,5.01E-01,5.01E-01,2.85E-02,3.76E-02,2.63E-02,5.00E-01,3.15E-04,4.87E-04,5.46E-03,9.87E-03,2.26E-04,5.18E-01,5.00E-01,5.01E-01
Rhizomys_sumatrensis,5.02E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,3.81E-06,5.01E-01,2.03E-02,1.77E-02,5.02E-01,1.81E-03,1.73E-03,9.17E-03,5.07E-01,2.22E-04,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,5.08E-01,5.01E-01,9.84E-04,5.02E-01,4.12E-04,3.08E-04,1.17E-03,5.02E-04,5.00E-01,5.00E-01,5.00E-01,6.35E-06,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,1.57E-02,5.06E-01,5.13E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.01E-01,5.00E-01,5.01E-01,5.00E-01,5.00E-01,5.01E-01,5.00E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.00E-01,2.86E-03,2.35E-04,5.01E-01,5.00E-01,5.00E-01,5.00E-01,1.74E-03,5.03E-01,5.00E-01,5.00E-01,5.00E-01,5.02E-01,1.10E-05,7.01E-03,5.01E-01,5.06E-01,5.13E-01,5.07E-01,5.03E-01,5.02E-01,5.00E-01,5.39E-05,5.00E-01,5.02E-01,5.03E-01,5.00E-01,5.00E-01,5.00E-01,5.06E-01,8.06E-04,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.01E-01,5.00E-01,5.07E-01,5.01E-01,5.00E-01,3.68E-06,0.00E+00,5.00E-01,5.00E-01,2.68E-02,0.00E+00,1.94E-05,5.00E-01,3.17E-05,5.15E-01,7.36E-02,5.01E-01,5.01E-01,2.85E-02,3.76E-02,2.63E-02,5.00E-01,3.12E-04,4.84E-04,5.46E-03,9.87E-03,2.22E-04,5.18E-01,5.00E-01,5.01E-01
Rhynchocyon_cirnei,6.68E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,5.00E-01,6.67E-01,5.20E-01,5.18E-01,6.68E-01,3.35E-01,6.68E-01,6.73E-01,6.71E-01,5.00E-01,5.01E-01,3.34E-01,3.34E-01,6.68E-01,6.67E-01,6.67E-01,5.00E-01,6.72E-01,6.67E-01,6.67E-01,6.68E-01,3.34E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,3.33E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,5.16E-01,6.71E-01,6.75E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,5.00E-01,6.68E-01,6.67E-01,1.26E-05,6.68E-01,6.67E-01,3.34E-01,3.34E-01,3.34E-01,5.01E-01,3.34E-01,5.91E-04,3.33E-01,6.69E-01,5.00E-01,6.67E-01,3.33E-01,6.67E-01,1.21E-04,5.02E-01,3.35E-01,6.67E-01,6.67E-01,3.34E-01,6.68E-01,6.67E-01,6.71E-01,3.34E-01,3.37E-01,6.75E-01,6.71E-01,3.35E-01,3.35E-01,6.67E-01,5.00E-01,6.67E-01,5.02E-01,6.68E-01,3.33E-01,1.66E-04,6.67E-01,6.71E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.71E-01,6.67E-01,5.00E-01,5.00E-01,5.00E-01,0.00E+00,3.30E-05,6.85E-01,3.33E-01,3.33E-01,3.33E-01,5.00E-01,6.77E-01,7.16E-01,3.34E-01,3.34E-01,6.86E-01,6.92E-01,6.84E-01,6.67E-01,6.67E-01,6.67E-01,6.70E-01,6.73E-01,5.00E-01,6.78E-01,3.33E-01,6.67E-01
Rhynchocyon_udzungwensis,5.02E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.20E-01,5.18E-01,5.02E-01,5.02E-01,5.02E-01,5.09E-01,5.07E-01,5.00E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,5.08E-01,5.01E-01,5.01E-01,5.02E-01,5.00E-01,5.00E-01,5.01E-01,5.00E-01,5.00E-01,2.63E-05,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.16E-01,5.06E-01,5.13E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.01E-01,5.00E-01,5.01E-01,5.00E-01,4.56E-05,5.01E-01,1.00E+00,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.58E-04,5.00E-01,5.03E-01,5.00E-01,5.01E-01,1.21E-04,5.00E-01,1.49E-04,5.02E-01,2.74E-03,5.00E-01,5.00E-01,5.00E-01,5.02E-01,5.00E-01,5.07E-01,4.51E-04,5.06E-01,5.13E-01,5.07E-01,5.03E-01,5.02E-01,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.03E-01,7.13E-05,1.33E-04,5.00E-01,5.06E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.01E-01,5.00E-01,5.06E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,3.30E-05,0.00E+00,5.27E-01,5.00E-01,5.00E-01,6.81E-05,5.00E-01,5.15E-01,5.74E-01,4.39E-04,6.05E-04,5.28E-01,5.38E-01,5.26E-01,5.00E-01,5.00E-01,5.00E-01,5.05E-01,5.10E-01,5.00E-01,5.18E-01,5.00E-01,5.01E-01
Rusa_unicolor,6.83E-01,6.84E-01,6.84E-01,6.84E-01,3.51E-01,6.84E-01,2.68E-02,6.84E-01,6.55E-03,9.09E-03,3.50E-01,3.50E-01,1.67E-02,1.18E-02,6.80E-01,2.66E-02,5.26E-01,6.84E-01,6.84E-01,6.84E-01,6.84E-01,6.84E-01,5.27E-01,6.79E-01,3.50E-01,3.51E-01,3.50E-01,3.51E-01,3.51E-01,1.71E-02,1.75E-02,6.84E-01,3.51E-01,3.51E-01,1.79E-02,3.51E-01,6.85E-01,3.51E-01,3.51E-01,6.84E-01,1.11E-02,6.81E-01,3.43E-01,3.51E-01,6.84E-01,6.84E-01,6.84E-01,6.84E-01,6.84E-01,5.27E-01,3.50E-01,3.51E-01,5.27E-01,3.50E-01,6.49E-01,6.84E-01,6.84E-01,6.84E-01,5.26E-01,6.84E-01,5.26E-01,6.84E-01,1.60E-02,2.66E-02,3.50E-01,3.51E-01,6.85E-01,6.84E-01,2.51E-02,3.49E-01,6.84E-01,3.51E-01,6.84E-01,3.50E-01,1.79E-02,1.32E-02,6.84E-01,6.81E-01,3.43E-01,3.47E-01,6.83E-01,6.83E-01,6.84E-01,2.68E-02,6.84E-01,5.25E-01,3.49E-01,3.51E-01,5.27E-01,6.85E-01,6.80E-01,3.51E-01,6.84E-01,6.84E-01,6.85E-01,6.84E-01,3.51E-01,6.85E-01,3.47E-01,3.51E-01,5.27E-01,2.68E-02,2.68E-02,6.85E-01,5.27E-01,0.00E+00,3.51E-01,3.51E-01,6.85E-01,2.68E-02,3.41E-01,3.12E-02,3.51E-01,3.51E-01,1.13E-03,3.40E-01,3.48E-04,3.51E-01,3.51E-01,3.51E-01,1.42E-02,1.13E-02,2.66E-02,3.39E-01,6.85E-01,6.84E-01
Sciurus_granatensis,6.68E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,3.81E-06,6.68E-01,2.03E-02,1.77E-02,6.68E-01,1.21E-03,3.34E-01,3.39E-01,6.71E-01,2.22E-04,5.01E-01,3.34E-01,3.34E-01,6.68E-01,6.67E-01,6.67E-01,5.00E-01,6.72E-01,6.67E-01,3.34E-01,6.68E-01,2.75E-04,2.05E-04,3.34E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,3.33E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,1.57E-02,6.71E-01,6.75E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,5.00E-01,6.68E-01,6.67E-01,5.00E-01,6.68E-01,3.33E-01,3.34E-01,3.34E-01,3.34E-01,5.01E-01,3.34E-01,5.01E-01,3.33E-01,3.35E-01,2.35E-04,6.67E-01,6.67E-01,6.67E-01,3.33E-01,1.74E-03,6.69E-01,6.67E-01,6.67E-01,3.34E-01,6.68E-01,3.33E-01,3.38E-01,6.67E-01,3.37E-01,6.75E-01,6.71E-01,3.35E-01,3.35E-01,6.67E-01,5.39E-05,6.67E-01,5.02E-01,6.68E-01,6.67E-01,5.00E-01,6.67E-01,6.71E-01,5.37E-04,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.71E-01,6.67E-01,5.00E-01,3.68E-06,0.00E+00,3.33E-01,5.00E-01,3.51E-01,0.00E+00,1.29E-05,6.67E-01,3.17E-05,6.77E-01,3.82E-01,6.67E-01,6.67E-01,3.52E-01,3.58E-01,3.51E-01,6.67E-01,3.34E-01,3.34E-01,3.37E-01,3.40E-01,2.22E-04,6.78E-01,3.33E-01,6.67E-01
Sciurus_spadiceus,6.68E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,1.56E-05,6.67E-01,2.03E-02,1.77E-02,6.68E-01,1.19E-03,3.34E-01,3.39E-01,6.71E-01,2.03E-04,5.01E-01,3.34E-01,3.34E-01,6.68E-01,6.67E-01,6.67E-01,5.00E-01,6.72E-01,6.67E-01,3.34E-01,6.68E-01,2.62E-04,1.92E-04,3.34E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,3.33E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,1.57E-02,6.71E-01,6.75E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,5.00E-01,6.68E-01,6.67E-01,5.00E-01,6.68E-01,3.33E-01,3.34E-01,3.34E-01,3.34E-01,5.01E-01,3.34E-01,5.01E-01,3.33E-01,3.35E-01,2.15E-04,6.67E-01,6.67E-01,6.67E-01,3.33E-01,1.73E-03,6.69E-01,6.67E-01,6.67E-01,3.34E-01,6.68E-01,3.33E-01,3.38E-01,6.67E-01,3.37E-01,6.75E-01,6.71E-01,3.35E-01,3.35E-01,6.67E-01,3.45E-05,6.67E-01,5.02E-01,6.68E-01,6.67E-01,5.00E-01,6.67E-01,6.71E-01,5.24E-04,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.71E-01,6.67E-01,5.00E-01,2.31E-05,1.94E-05,3.33E-01,5.00E-01,3.51E-01,1.29E-05,0.00E+00,6.67E-01,1.23E-05,6.77E-01,3.82E-01,6.67E-01,6.67E-01,3.52E-01,3.58E-01,3.51E-01,6.67E-01,3.34E-01,3.34E-01,3.37E-01,3.40E-01,2.03E-04,6.78E-01,3.33E-01,6.67E-01
